sno,Rooms,Bathrooms,Area,Converted_Area,Dogs_allowed,Cats_allowed
6292,1,1.0,26m,279.864,not allowed,not allowed
6293,1,1.0,0,0.0,not allowed,not allowed
6294,1,1.0,29m,312.156,not allowed,not allowed
6295,1,1.0,0,0.0,not allowed,not allowed
6296,2,1.0,60m,645.8399999999999,not allowed,not allowed
6298,1,1.0,25m,269.09999999999997,not allowed,not allowed
6299,1,1.0,0,0.0,not allowed,not allowed
6300,1,1.0,25m,269.09999999999997,not allowed,not allowed
6301,1,1.0,0,0.0,not allowed,not allowed
6302,3,1.0,30m,322.91999999999996,not allowed,not allowed
6303,2,1.0,106m,1140.984,not allowed,not allowed
6304,1,1.0,0,0.0,not allowed,not allowed
6305,2,1.0,36m,387.50399999999996,not allowed,not allowed
6306,2,1.0,35m,376.73999999999995,not allowed,not allowed
6308,1,1.0,25m,269.09999999999997,not allowed,not allowed
6309,1,1.0,0,0.0,not allowed,not allowed
6310,3,1.0,36m,387.50399999999996,not allowed,not allowed
6311,1,1.0,0,0.0,not allowed,not allowed
6312,1,1.0,47m,505.90799999999996,not allowed,not allowed
6313,4,1.0,0,0.0,not allowed,not allowed
6314,1,1.0,18m,193.75199999999998,not allowed,not allowed
6315,4,1.0,0,0.0,not allowed,not allowed
6316,1,1.0,50m,538.1999999999999,not allowed,not allowed
6317,1,1.0,20m,215.27999999999997,not allowed,not allowed
6318,1,1.0,30m,322.91999999999996,not allowed,not allowed
6319,1,1.0,35m,376.73999999999995,not allowed,not allowed
6320,3,1.0,15m,161.45999999999998,not allowed,not allowed
6322,1,1.0,35m,376.73999999999995,not allowed,not allowed
6323,3,1.0,12m,129.168,not allowed,not allowed
6324,3,1.0,80m,861.1199999999999,not allowed,not allowed
6325,4,1.0,11m,118.404,not allowed,not allowed
6326,4,1.0,90m,968.76,not allowed,not allowed
6327,1,1.0,25m,269.09999999999997,not allowed,not allowed
6328,1,1.0,38m,409.032,not allowed,not allowed
6329,1,1.0,25m,269.09999999999997,allowed,allowed
6330,1,1.0,45m,484.38,allowed,allowed
6332,1,1.0,21m,226.04399999999998,not allowed,not allowed
6333,1,1.0,0,0.0,allowed,allowed
6334,1,1.0,32m,344.448,not allowed,not allowed
6335,1,1.0,49m,527.4359999999999,not allowed,not allowed
6336,1,1.0,0,0.0,not allowed,not allowed
6337,1,2.0,646sf,646.0,not allowed,not allowed
6338,1,1.0,16m,172.224,not allowed,not allowed
6339,1,1.0,0,0.0,not allowed,not allowed
6340,1,1.0,39m,419.796,not allowed,not allowed
6341,1,1.0,19m,204.516,not allowed,not allowed
6342,3,1.0,69m,742.716,not allowed,not allowed
6343,5,1.0,145m,1560.78,not allowed,not allowed
6344,1,1.0,35m,376.73999999999995,not allowed,not allowed
6346,1,1.0,20m,215.27999999999997,allowed,allowed
6347,1,1.0,40m,430.55999999999995,allowed,allowed
6348,1,1.0,0,0.0,not allowed,not allowed
6349,1,1.0,44m,473.616,not allowed,not allowed
6350,1,1.0,34m,365.976,not allowed,not allowed
6351,1,1.0,31m,333.68399999999997,not allowed,not allowed
6352,6,1.0,15m,161.45999999999998,not allowed,not allowed
6353,1,1.0,0,0.0,not allowed,not allowed
6354,4,1.0,120m,1291.6799999999998,not allowed,not allowed
6356,4,1.0,90m,968.76,not allowed,not allowed
6357,1,1.0,24m,258.336,not allowed,not allowed
6358,1,1.0,100m,1076.3999999999999,allowed,allowed
6359,3,1.0,72m,775.0079999999999,allowed,allowed
6360,2,1.0,11m,118.404,not allowed,not allowed
6361,2,1.0,45m,484.38,not allowed,not allowed
6362,1,1.0,27m,290.628,not allowed,not allowed
6363,3,1.0,0,0.0,not allowed,not allowed
6364,1,1.0,60m,645.8399999999999,not allowed,not allowed
6365,1,1.0,38m,409.032,allowed,allowed
6366,3,1.0,55m,592.02,not allowed,not allowed
6367,4,1.0,190m,2045.1599999999999,allowed,allowed
6368,3,1.0,17m,182.988,not allowed,not allowed
6370,3,1.0,0,0.0,not allowed,not allowed
6371,2,1.0,0,0.0,not allowed,not allowed
6372,3,1.0,18m,193.75199999999998,not allowed,not allowed
6373,2,1.0,90m,968.76,not allowed,not allowed
6374,3,1.0,120m,1291.6799999999998,allowed,allowed
6375,3,1.0,60m,645.8399999999999,not allowed,not allowed
6376,1,1.0,18m,193.75199999999998,not allowed,not allowed
6377,1,1.0,18m,193.75199999999998,not allowed,not allowed
6378,1,1.0,45m,484.38,not allowed,not allowed
6380,1,1.0,0,0.0,not allowed,not allowed
6381,1,1.0,23m,247.57199999999997,not allowed,not allowed
6382,1,1.0,16m,172.224,not allowed,not allowed
6383,1,1.0,33m,355.212,not allowed,not allowed
6384,1,1.0,0,0.0,not allowed,not allowed
6385,1,1.0,30m,322.91999999999996,not allowed,not allowed
6386,1,1.0,43m,462.852,not allowed,not allowed
6387,1,1.0,0,0.0,not allowed,not allowed
6388,3,1.0,66m,710.424,not allowed,not allowed
6389,3,1.0,95m,1022.5799999999999,not allowed,not allowed
6390,4,1.0,10m,107.63999999999999,not allowed,not allowed
6391,1,1.0,0,0.0,not allowed,not allowed
6392,2,1.0,54m,581.256,allowed,allowed
6394,1,1.0,23m,247.57199999999997,not allowed,not allowed
6395,1,1.0,31m,333.68399999999997,allowed,allowed
6396,2,1.0,105m,1130.22,allowed,allowed
6397,4,2.0,0,0.0,not allowed,not allowed
6398,1,1.0,0,0.0,not allowed,not allowed
6399,1,1.0,55m,592.02,not allowed,not allowed
6400,2,1.0,80m,861.1199999999999,not allowed,not allowed
6401,5,1.0,0,0.0,not allowed,not allowed
6402,1,1.0,43m,462.852,not allowed,not allowed
6404,4,1.0,90m,968.76,allowed,allowed
6405,3,1.0,44m,473.616,not allowed,not allowed
6406,2,1.0,807sf,807.0,allowed,allowed
6407,1,1.0,700sf,700.0,not allowed,not allowed
6408,3,1.0,141m,1517.724,allowed,allowed
6409,1,1.0,237sf,237.0,not allowed,not allowed
6410,1,1.0,27m,290.628,not allowed,not allowed
6411,6,1.0,16m,172.224,not allowed,not allowed
6412,2,1.0,17m,182.988,not allowed,not allowed
6413,4,1.0,0,0.0,not allowed,not allowed
6414,1,1.0,30m,322.91999999999996,allowed,allowed
6415,1,1.0,0,0.0,not allowed,not allowed
6416,1,1.0,20m,215.27999999999997,allowed,allowed
6418,1,1.0,35m,376.73999999999995,allowed,allowed
6419,1,1.0,25m,269.09999999999997,not allowed,not allowed
6420,1,1.0,0,0.0,not allowed,not allowed
6421,1,1.0,32m,344.448,not allowed,not allowed
6422,3,1.0,77m,828.828,not allowed,not allowed
6423,1,1.0,0,0.0,not allowed,not allowed
6424,1,1.0,0,0.0,not allowed,not allowed
6425,1,1.0,96m,1033.344,not allowed,not allowed
6426,3,1.0,16m,172.224,not allowed,not allowed
6428,1,1.0,27m,290.628,not allowed,not allowed
6429,1,2.0,0,0.0,not allowed,not allowed
6430,1,1.0,0,0.0,not allowed,not allowed
6431,4,1.0,0,0.0,not allowed,not allowed
6432,1,1.0,30m,322.91999999999996,allowed,allowed
6433,1,1.0,35m,376.73999999999995,allowed,allowed
6434,3,1.0,0,0.0,not allowed,not allowed
6435,1,1.0,22m,236.808,allowed,allowed
6436,1,1.0,50m,538.1999999999999,not allowed,not allowed
6437,4,1.0,13m,139.932,not allowed,not allowed
6438,1,1.0,29m,312.156,not allowed,not allowed
6439,1,1.0,30m,322.91999999999996,not allowed,not allowed
6440,1,1.0,51m,548.9639999999999,not allowed,not allowed
6442,1,1.0,0,0.0,not allowed,not allowed
6443,1,1.0,45m,484.38,not allowed,not allowed
6444,1,1.0,26m,279.864,not allowed,not allowed
6445,3,2.0,60m,645.8399999999999,not allowed,not allowed
6446,1,1.0,0,0.0,not allowed,not allowed
6447,2,1.0,28m,301.392,not allowed,not allowed
6448,1,1.0,29m,312.156,not allowed,not allowed
6449,1,1.0,80m,861.1199999999999,not allowed,not allowed
6450,4,1.0,12m,129.168,not allowed,not allowed
6452,1,1.0,58m,624.312,not allowed,not allowed
6453,2,1.0,47m,505.90799999999996,not allowed,not allowed
6454,1,1.0,0,0.0,not allowed,not allowed
6455,1,1.0,33m,355.212,not allowed,not allowed
6456,2,1.0,58m,624.312,not allowed,not allowed
6457,1,1.0,89m,957.996,not allowed,not allowed
6458,2,1.0,45m,484.38,not allowed,not allowed
6459,2,1.0,26m,279.864,not allowed,not allowed
6460,4,1.0,11m,118.404,not allowed,not allowed
6461,1,1.0,0,0.0,not allowed,not allowed
6462,1,1.0,0,0.0,not allowed,not allowed
6463,1,1.0,0,0.0,not allowed,not allowed
6464,6,1.0,13m,139.932,not allowed,not allowed
6466,2,1.0,39m,419.796,not allowed,not allowed
6467,3,1.0,0,0.0,not allowed,not allowed
6468,1,1.0,0,0.0,not allowed,not allowed
6469,1,1.0,0,0.0,not allowed,not allowed
6470,1,1.0,21m,226.04399999999998,not allowed,not allowed
6471,1,1.0,16m,172.224,not allowed,not allowed
6472,3,1.0,0,0.0,not allowed,not allowed
6473,1,1.0,0,0.0,not allowed,not allowed
6474,4,1.0,0,0.0,not allowed,not allowed
6476,4,1.0,0,0.0,not allowed,not allowed
6477,3,1.0,17m,182.988,not allowed,not allowed
6478,1,1.0,25m,269.09999999999997,not allowed,not allowed
6479,1,1.0,0,0.0,not allowed,not allowed
6480,1,1.0,0,0.0,not allowed,not allowed
6481,4,1.0,30m,322.91999999999996,not allowed,not allowed
6482,2,1.0,11m,118.404,not allowed,not allowed
6483,1,1.0,60m,645.8399999999999,not allowed,not allowed
6484,1,1.0,60m,645.8399999999999,not allowed,not allowed
6485,1,1.0,31m,333.68399999999997,not allowed,not allowed
6486,1,1.0,0,0.0,not allowed,not allowed
6487,1,1.0,30m,322.91999999999996,allowed,allowed
6488,1,1.0,25m,269.09999999999997,not allowed,not allowed
6490,1,1.0,24m,258.336,not allowed,not allowed
6491,1,1.0,27m,290.628,not allowed,not allowed
6492,1,1.0,0,0.0,not allowed,not allowed
6493,2,1.0,0,0.0,not allowed,not allowed
6494,1,1.0,0,0.0,not allowed,not allowed
6495,1,1.0,67m,721.188,allowed,allowed
6496,2,1.0,55m,592.02,allowed,allowed
6497,2,2.0,646sf,646.0,not allowed,not allowed
6498,1,1.0,25m,269.09999999999997,not allowed,not allowed
6500,1,1.0,0,0.0,not allowed,not allowed
6501,7,1.0,0,0.0,not allowed,not allowed
6502,5,1.0,20m,215.27999999999997,not allowed,not allowed
6503,2,1.0,50m,538.1999999999999,allowed,allowed
6504,1,1.0,38m,409.032,allowed,allowed
6505,1,1.0,25m,269.09999999999997,not allowed,not allowed
6506,2,1.0,70m,753.4799999999999,not allowed,not allowed
6507,1,1.0,0,0.0,allowed,allowed
6508,1,1.0,0,0.0,not allowed,not allowed
6509,1,1.0,64m,688.896,not allowed,not allowed
6510,1,1.0,35m,376.73999999999995,not allowed,not allowed
6511,4,1.0,18m,193.75199999999998,not allowed,not allowed
6512,1,1.0,23m,247.57199999999997,allowed,allowed
6514,2,1.0,861sf,861.0,not allowed,not allowed
6515,3,1.0,0,0.0,not allowed,not allowed
6516,2,1.0,13m,139.932,not allowed,not allowed
6517,1,1.0,0,0.0,not allowed,not allowed
6518,1,1.0,28m,301.392,not allowed,not allowed
6519,2,1.0,35m,376.73999999999995,not allowed,not allowed
6520,5,1.0,95m,1022.5799999999999,not allowed,not allowed
6521,1,1.0,40m,430.55999999999995,not allowed,not allowed
6522,1,1.0,0,0.0,not allowed,not allowed
6524,3,1.0,64m,688.896,not allowed,not allowed
6525,1,1.0,40m,430.55999999999995,not allowed,not allowed
6526,1,1.0,19m,204.516,not allowed,not allowed
6527,1,1.0,0,0.0,not allowed,not allowed
6528,2,1.0,39m,419.796,allowed,allowed
6529,1,1.0,25m,269.09999999999997,allowed,allowed
6530,4,1.0,0,0.0,not allowed,not allowed
6531,1,1.0,42m,452.08799999999997,not allowed,not allowed
6532,4,2.0,80m,861.1199999999999,not allowed,not allowed
6533,1,1.0,20m,215.27999999999997,not allowed,not allowed
6534,4,1.0,0,0.0,not allowed,not allowed
6535,1,1.0,23m,247.57199999999997,not allowed,not allowed
6536,3,1.0,0,0.0,not allowed,not allowed
6538,1,1.0,40m,430.55999999999995,not allowed,not allowed
6539,3,1.0,0,0.0,not allowed,not allowed
6540,1,1.0,30m,322.91999999999996,not allowed,not allowed
6541,1,1.0,21m,226.04399999999998,not allowed,not allowed
6542,3,1.0,35m,376.73999999999995,allowed,allowed
6543,1,1.0,31m,333.68399999999997,allowed,allowed
6544,2,1.0,33m,355.212,allowed,allowed
6545,1,1.0,24m,258.336,allowed,allowed
6546,5,1.0,0,0.0,not allowed,not allowed
6548,4,1.0,78m,839.592,not allowed,not allowed
6549,2,1.0,38m,409.032,not allowed,not allowed
6550,5,1.0,150m,1614.6,allowed,allowed
6551,1,1.0,19m,204.516,not allowed,not allowed
6552,1,1.0,72m,775.0079999999999,not allowed,not allowed
6553,1,1.0,72m,775.0079999999999,not allowed,not allowed
6554,1,1.0,39m,419.796,allowed,allowed
6555,3,1.0,58m,624.312,not allowed,not allowed
6556,1,1.0,56m,602.784,allowed,allowed
6557,1,1.0,36m,387.50399999999996,not allowed,not allowed
6558,2,1.0,60m,645.8399999999999,allowed,allowed
6559,1,1.0,20m,215.27999999999997,not allowed,not allowed
6560,2,1.0,90m,968.76,not allowed,not allowed
6562,1,1.0,25m,269.09999999999997,allowed,allowed
6563,5,1.0,11m,118.404,not allowed,not allowed
6564,1,1.0,27m,290.628,not allowed,not allowed
6565,3,1.0,0,0.0,not allowed,not allowed
6566,4,1.0,10m,107.63999999999999,not allowed,not allowed
6567,2,1.0,68m,731.952,not allowed,not allowed
6568,1,1.0,0,0.0,not allowed,not allowed
6569,5,1.0,9m,96.87599999999999,not allowed,not allowed
6570,1,1.0,40m,430.55999999999995,allowed,allowed
6572,2,1.0,45m,484.38,allowed,allowed
6573,2,1.0,28m,301.392,not allowed,not allowed
6574,3,1.0,46m,495.14399999999995,not allowed,not allowed
6575,1,1.0,30m,322.91999999999996,not allowed,not allowed
6576,1,1.0,19m,204.516,allowed,allowed
6577,1,1.0,35m,376.73999999999995,not allowed,not allowed
6578,1,1.0,0,0.0,not allowed,not allowed
6579,2,1.0,38m,409.032,not allowed,not allowed
6580,1,1.0,0,0.0,not allowed,not allowed
6581,1,1.0,23m,247.57199999999997,not allowed,not allowed
6582,2,1.0,43m,462.852,allowed,allowed
6583,1,1.0,33m,355.212,not allowed,not allowed
6584,2,2.0,1464sf,1464.0,not allowed,not allowed
6586,5,1.0,15m,161.45999999999998,not allowed,not allowed
6587,5,1.0,87m,936.468,not allowed,not allowed
6588,1,1.0,23m,247.57199999999997,not allowed,not allowed
6589,5,2.0,101m,1087.164,not allowed,not allowed
6590,3,3.0,1130sf,1130.0,not allowed,not allowed
6591,2,1.0,56m,602.784,allowed,allowed
6592,1,1.0,40m,430.55999999999995,not allowed,not allowed
6593,1,1.0,66m,710.424,not allowed,not allowed
6594,3,1.0,150m,1614.6,allowed,allowed
6596,5,1.0,19m,204.516,not allowed,not allowed
6597,1,1.0,23m,247.57199999999997,not allowed,not allowed
6598,1,1.0,30m,322.91999999999996,allowed,allowed
6599,2,1.0,52m,559.728,not allowed,not allowed
6600,3,1.0,0,0.0,not allowed,not allowed
6601,4,1.0,16m,172.224,not allowed,not allowed
6602,1,1.0,37m,398.268,allowed,allowed
6603,4,1.0,12m,129.168,not allowed,not allowed
6604,2,1.0,72m,775.0079999999999,allowed,allowed
6605,2,1.0,30m,322.91999999999996,not allowed,not allowed
6606,1,1.0,64m,688.896,not allowed,not allowed
6607,1,1.0,0,0.0,not allowed,not allowed
6608,1,1.0,44m,473.616,not allowed,not allowed
6610,2,3.0,958sf,958.0,not allowed,not allowed
6611,1,1.0,20m,215.27999999999997,allowed,allowed
6612,4,1.0,16m,172.224,not allowed,not allowed
6613,4,1.0,0,0.0,not allowed,not allowed
6614,2,1.0,915sf,915.0,not allowed,not allowed
6615,5,1.0,0,0.0,not allowed,not allowed
6616,1,1.0,29m,312.156,not allowed,not allowed
6617,1,1.0,70m,753.4799999999999,allowed,allowed
6618,1,1.0,35m,376.73999999999995,allowed,allowed
6620,1,1.0,35m,376.73999999999995,not allowed,not allowed
6621,4,1.0,0,0.0,not allowed,not allowed
6622,5,1.0,0,0.0,not allowed,not allowed
6623,3,1.0,56m,602.784,allowed,allowed
6624,1,1.0,75m,807.3,not allowed,not allowed
6625,4,2.0,0,0.0,not allowed,not allowed
6626,3,1.0,1076sf,1076.0,not allowed,not allowed
6627,1,1.0,22m,236.808,allowed,allowed
6628,1,1.0,592sf,592.0,not allowed,not allowed
6629,4,2.0,0,0.0,not allowed,not allowed
6630,1,1.0,45m,484.38,not allowed,not allowed
6631,1,1.0,26m,279.864,not allowed,not allowed
6632,1,1.0,37m,398.268,allowed,allowed
6634,1,1.0,0,0.0,not allowed,not allowed
6635,2,2.0,0,0.0,not allowed,not allowed
6636,1,1.0,52m,559.728,allowed,allowed
6637,3,1.0,0,0.0,not allowed,not allowed
6638,1,1.0,23m,247.57199999999997,not allowed,not allowed
6639,1,1.0,0,0.0,not allowed,not allowed
6640,1,1.0,25m,269.09999999999997,not allowed,not allowed
6641,1,1.0,100m,1076.3999999999999,allowed,allowed
6642,1,1.0,22m,236.808,allowed,allowed
6644,1,1.0,19m,204.516,allowed,allowed
6645,3,1.0,17m,182.988,not allowed,not allowed
6646,3,1.0,85m,914.9399999999999,not allowed,not allowed
6647,1,1.0,34m,365.976,not allowed,not allowed
6648,3,1.0,0,0.0,not allowed,not allowed
6649,2,1.0,592sf,592.0,allowed,allowed
6650,5,1.0,87m,936.468,not allowed,not allowed
6651,1,1.0,0,0.0,not allowed,not allowed
6652,1,1.0,30m,322.91999999999996,not allowed,not allowed
6653,4,1.0,7m,75.348,not allowed,not allowed
6654,4,1.0,0,0.0,not allowed,not allowed
6655,1,1.0,25m,269.09999999999997,not allowed,not allowed
6656,1,1.0,0,0.0,not allowed,not allowed
6658,1,1.0,29m,312.156,allowed,allowed
6659,3,1.0,13m,139.932,not allowed,not allowed
6660,2,1.0,33m,355.212,not allowed,not allowed
6661,1,1.0,57m,613.548,not allowed,not allowed
6662,1,1.0,26m,279.864,allowed,allowed
6663,5,1.0,160m,1722.2399999999998,not allowed,not allowed
6664,2,1.0,65m,699.66,not allowed,not allowed
6665,1,1.0,34m,365.976,not allowed,not allowed
6666,1,1.0,0,0.0,not allowed,not allowed
6668,1,1.0,31m,333.68399999999997,allowed,allowed
6669,4,1.0,0,0.0,not allowed,not allowed
6670,4,1.0,0,0.0,not allowed,not allowed
6671,1,1.0,29m,312.156,allowed,allowed
6672,2,1.0,56m,602.784,not allowed,not allowed
6673,1,1.0,53m,570.492,not allowed,not allowed
6674,1,1.0,29m,312.156,not allowed,not allowed
6675,3,1.0,10m,107.63999999999999,not allowed,not allowed
6676,1,1.0,26m,279.864,not allowed,not allowed
6677,3,1.0,35m,376.73999999999995,not allowed,not allowed
6678,1,1.0,0,0.0,not allowed,not allowed
6679,6,2.0,178m,1915.992,not allowed,not allowed
6680,1,1.0,23m,247.57199999999997,not allowed,not allowed
6682,4,1.0,11m,118.404,not allowed,not allowed
6683,1,1.0,0,0.0,not allowed,not allowed
6684,1,1.0,38m,409.032,not allowed,not allowed
6685,3,1.0,0,0.0,not allowed,not allowed
6686,2,2.0,0,0.0,allowed,allowed
6687,4,1.0,0,0.0,not allowed,not allowed
6688,2,1.0,50m,538.1999999999999,not allowed,not allowed
6689,2,1.0,95m,1022.5799999999999,not allowed,not allowed
6690,3,1.0,81m,871.8839999999999,not allowed,not allowed
6692,2,1.0,28m,301.392,not allowed,not allowed
6693,1,1.0,29m,312.156,not allowed,not allowed
6694,1,1.0,22m,236.808,allowed,allowed
6695,4,1.0,17m,182.988,not allowed,not allowed
6696,2,1.0,120m,1291.6799999999998,allowed,allowed
6697,1,1.0,33m,355.212,not allowed,not allowed
6698,3,1.0,12m,129.168,not allowed,not allowed
6699,2,1.0,35m,376.73999999999995,not allowed,not allowed
6700,2,1.0,94m,1011.8159999999999,not allowed,not allowed
6701,3,1.0,0,0.0,not allowed,not allowed
6702,3,1.0,16m,172.224,not allowed,not allowed
6703,5,1.0,0,0.0,not allowed,not allowed
6704,1,1.0,19m,204.516,not allowed,not allowed
6706,1,1.0,20m,215.27999999999997,not allowed,not allowed
6707,3,1.0,9m,96.87599999999999,not allowed,not allowed
6708,1,1.0,30m,322.91999999999996,not allowed,not allowed
6709,1,1.0,25m,269.09999999999997,not allowed,not allowed
6710,1,1.0,0,0.0,not allowed,not allowed
6711,2,1.0,33m,355.212,not allowed,not allowed
6712,1,1.0,21m,226.04399999999998,not allowed,not allowed
6713,2,2.0,1012sf,1012.0,not allowed,not allowed
6714,1,1.0,23m,247.57199999999997,not allowed,not allowed
6716,2,1.0,1076sf,1076.0,not allowed,not allowed
6717,1,1.0,0,0.0,not allowed,not allowed
6718,4,1.0,9m,96.87599999999999,not allowed,not allowed
6719,1,1.0,46m,495.14399999999995,not allowed,not allowed
6720,1,1.0,16m,172.224,allowed,allowed
6721,1,1.0,32m,344.448,not allowed,not allowed
6722,1,1.0,33m,355.212,not allowed,not allowed
6723,1,1.0,0,0.0,not allowed,not allowed
6724,2,1.0,30m,322.91999999999996,not allowed,not allowed
6725,4,1.0,90m,968.76,not allowed,not allowed
6726,1,1.0,25m,269.09999999999997,not allowed,not allowed
6727,5,1.0,13m,139.932,not allowed,not allowed
6728,1,1.0,60m,645.8399999999999,not allowed,not allowed
6730,1,1.0,50m,538.1999999999999,not allowed,not allowed
6731,4,1.0,0,0.0,not allowed,not allowed
6732,1,1.0,25m,269.09999999999997,allowed,allowed
6733,1,1.0,70m,753.4799999999999,not allowed,not allowed
6734,5,1.0,190m,2045.1599999999999,not allowed,not allowed
6735,6,1.0,14m,150.696,not allowed,not allowed
6736,5,3.0,85m,914.9399999999999,not allowed,not allowed
6737,1,1.0,18m,193.75199999999998,not allowed,not allowed
6738,3,1.0,75m,807.3,not allowed,not allowed
6740,4,1.0,16m,172.224,not allowed,not allowed
6741,1,1.0,409sf,409.0,not allowed,not allowed
6742,2,1.0,80m,861.1199999999999,not allowed,not allowed
6743,1,1.0,807sf,807.0,not allowed,not allowed
6744,6,1.0,0,0.0,not allowed,not allowed
6745,1,1.0,65m,699.66,not allowed,not allowed
6746,1,1.0,0,0.0,not allowed,not allowed
6747,2,1.0,92m,990.2879999999999,not allowed,not allowed
6748,1,1.0,0,0.0,not allowed,not allowed
6749,1,1.0,29m,312.156,not allowed,not allowed
6750,3,1.0,15m,161.45999999999998,not allowed,not allowed
6751,1,1.0,23m,247.57199999999997,allowed,allowed
6752,1,1.0,40m,430.55999999999995,allowed,allowed
6754,1,1.0,27m,290.628,allowed,allowed
6755,1,1.0,46m,495.14399999999995,allowed,allowed
6756,1,1.0,23m,247.57199999999997,not allowed,not allowed
6757,1,1.0,0,0.0,not allowed,not allowed
6758,1,1.0,73m,785.7719999999999,not allowed,not allowed
6759,3,1.0,73m,785.7719999999999,allowed,allowed
6760,2,1.0,95m,1022.5799999999999,not allowed,not allowed
6761,1,1.0,0,0.0,not allowed,not allowed
6762,2,1.0,70m,753.4799999999999,not allowed,not allowed
6764,1,1.0,23m,247.57199999999997,allowed,allowed
6765,6,3.0,0,0.0,allowed,allowed
6766,4,1.0,0,0.0,not allowed,not allowed
